Accession	Organism	Kingdom	Length	Transmembrane_Helix
O35658	Mus musculus	Metazoa	278	False
Q6P4R8	Homo sapiens	Metazoa	1299	False
A9D2P7	Caenorhabditis elegans	Metazoa	672	False
Q9BWX1	Homo sapiens	Metazoa	381	False
P11799	Gallus gallus	Metazoa	1906	False
Q9NUL7	Homo sapiens	Metazoa	540	False
Q9Y7K9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	246	False
O94851	Homo sapiens	Metazoa	1957	False
Q9BY07	Homo sapiens	Metazoa	1137	False
Q07938	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	337	False
Q9JII1	Mus musculus	Metazoa	647	False
Q9LQF2	Arabidopsis thaliana	Plants	551	False
P19263	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1082	False
O88845	Mus musculus	Metazoa	662	False
Q80VL0	Rattus norvegicus	Metazoa	406	False
Q8N196	Homo sapiens	Metazoa	739	False
Q9USQ7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	606	False
O14338	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	891	False
Q7TNK1	Mus musculus	Metazoa	735	False
Q8R3K3	Mus musculus	Metazoa	381	False
Q8GZ79	Arabidopsis thaliana	Plants	274	False
Q12321	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	566	False
Q8L748	Arabidopsis thaliana	Plants	1101	False
Q09094	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	180	False
O44548	Caenorhabditis elegans	Metazoa	877	False
Q09406	Caenorhabditis elegans	Metazoa	534	False
Q01453	Homo sapiens	Metazoa	160	True
Q96EH3	Homo sapiens	Metazoa	234	False
O94916	Homo sapiens	Metazoa	1531	False
Q92934	Homo sapiens	Metazoa	168	False
Q96N21	Homo sapiens	Metazoa	525	False
Q10168	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	598	False
Q9H0G5	Homo sapiens	Metazoa	558	False
Q91VJ2	Mus musculus	Metazoa	260	False
G5EDM7	Caenorhabditis elegans	Metazoa	627	False
P12624	Bos taurus	Metazoa	333	False
Q9H5V7	Homo sapiens	Metazoa	419	False
P43246	Homo sapiens	Metazoa	934	False
P38175	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	177	False
Q6NVG5	Mus musculus	Metazoa	214	False
P36000	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	726	False
P48987	Drosophila melanogaster	Metazoa	312	False
Q9UDY8	Homo sapiens	Metazoa	824	False
O94888	Homo sapiens	Metazoa	489	False
Q9BV20	Homo sapiens	Metazoa	369	False
Q8NHG8	Homo sapiens	Metazoa	242	False
P20941	Homo sapiens	Metazoa	246	False
Q9SY69	Arabidopsis thaliana	Plants	913	False
Q5JVF3	Homo sapiens	Metazoa	399	False
S0DPL8	Gibberella fujikuroi (strain CBS 195.34 / IMI 58289 / NRRL A-6831)	Fungi	389	False
P32785	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	401	False
Q9ZV06	Arabidopsis thaliana	Plants	236	False
Q27607	Drosophila melanogaster	Metazoa	1145	False
O97965	Ovis aries	Metazoa	110	False
O18017	Caenorhabditis elegans	Metazoa	988	False
Q9D1M4	Mus musculus	Metazoa	174	False
Q12400	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	293	False
Q3ZBF9	Bos taurus	Metazoa	296	False
Q9TYT3	Caenorhabditis elegans	Metazoa	316	False
Q8TBZ3	Homo sapiens	Metazoa	569	False
Q6YN16	Homo sapiens	Metazoa	418	False
O65220	Arabidopsis thaliana	Plants	281	False
P22027	Bos taurus	Metazoa	200	False
Q90578	Gallus gallus	Metazoa	464	False
P53239	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	316	False
O08574	Mus musculus	Metazoa	370	False
Q9D945	Mus musculus	Metazoa	130	False
P53307	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	113	False
Q9CPZ1	Mus musculus	Metazoa	294	False
Q96MH2	Homo sapiens	Metazoa	286	False
Q9NYF8	Homo sapiens	Metazoa	920	False
Q9Y808	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1063	False
Q9SAL0	Arabidopsis thaliana	Plants	401	False
Q94CE5	Arabidopsis thaliana	Plants	504	False
O96693	Plasmodium falciparum (isolate HB3)	Other	488	False
Q8GUK1	Arabidopsis thaliana	Plants	602	False
Q9H2S6	Homo sapiens	Metazoa	317	False
Q9C829	Arabidopsis thaliana	Plants	440	False
D3ZUA0	Rattus norvegicus	Metazoa	338	False
Q9P0N8	Homo sapiens	Metazoa	246	False
P70445	Mus musculus	Metazoa	120	False
Q95T19	Drosophila melanogaster	Metazoa	464	False
Q9VKJ9	Drosophila melanogaster	Metazoa	816	False
Q12246	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	624	False
Q08116	Homo sapiens	Metazoa	209	False
Q96I59	Homo sapiens	Metazoa	477	False
Q14DK4	Mus musculus	Metazoa	801	False
O60674	Homo sapiens	Metazoa	1132	False
Q9SG11	Arabidopsis thaliana	Plants	352	False
B6HQ74	Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255)	Fungi	390	False
Q9LXR8	Arabidopsis thaliana	Plants	318	False
Q8WXG1	Homo sapiens	Metazoa	361	False
Q86TP1	Homo sapiens	Metazoa	453	False
Q80TG1	Mus musculus	Metazoa	1036	False
O02274	Caenorhabditis elegans	Metazoa	539	False
Q9VPF9	Drosophila melanogaster	Metazoa	373	False
P0CJ62	Xenopus laevis	Metazoa	239	False
Q96NR3	Homo sapiens	Metazoa	888	True
Q5TYM5	Homo sapiens	Metazoa	149	False
O75575	Homo sapiens	Metazoa	148	False
P70279	Mus musculus	Metazoa	355	False
O43044	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1136	False
P38279	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	296	True
Q95RQ8	Drosophila melanogaster	Metazoa	683	False
Q8VIE6	Mus musculus	Metazoa	465	True
A0A2Z5GDY5	Lotus japonicus	Plants	658	False
Q9UHH9	Homo sapiens	Metazoa	426	False
D5LXJ0	Lotus japonicus	Plants	691	False
Q9UUM2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	971	False
Q8IX21	Homo sapiens	Metazoa	1173	False
O82279	Arabidopsis thaliana	Plants	350	False
Q9VZM7	Drosophila melanogaster	Metazoa	631	False
Q9BRV3	Homo sapiens	Metazoa	221	False
P48595	Homo sapiens	Metazoa	397	False
O49929	Pisum sativum	Plants	213	False
Q8BL80	Mus musculus	Metazoa	702	False
Q8NDV2	Homo sapiens	Metazoa	337	False
Q9Y8G3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	596	False
Q9D219	Mus musculus	Metazoa	1425	False
Q94FL6	Arabidopsis thaliana	Plants	436	False
Q27934	Drosophila melanogaster	Metazoa	400	False
P12297	Drosophila melanogaster	Metazoa	963	False
P40065	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	302	False
P0DMU9	Homo sapiens	Metazoa	189	False
Q21773	Caenorhabditis elegans	Metazoa	489	False
P39112	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	969	False
Q05921	Mus musculus	Metazoa	735	False
Q15464	Homo sapiens	Metazoa	509	False
Q9LLC1	Arabidopsis thaliana	Plants	255	False
Q8TB36	Homo sapiens	Metazoa	358	False
Q969G3	Homo sapiens	Metazoa	411	False
P11930	Mus musculus	Metazoa	357	False
Q8ST83	Drosophila melanogaster	Metazoa	520	False
Q12216	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	726	False
Q9M3C6	Arabidopsis thaliana	Plants	277	False
Q8N3Z6	Homo sapiens	Metazoa	543	False
Q5TGY3	Homo sapiens	Metazoa	1603	False
Q80VM7	Mus musculus	Metazoa	985	False
O94653	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1121	False
Q6ZIK5	Oryza sativa subsp. japonica	Plants	394	False
O08759	Mus musculus	Metazoa	870	False
Q84JG2	Arabidopsis thaliana	Plants	469	False
P12852	Chlamydomonas reinhardtii	Plants	199	False
P47118	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	141	False
Q9Z1P2	Rattus norvegicus	Metazoa	892	False
E9Q7G0	Mus musculus	Metazoa	2094	False
P13788	Spinacia oleracea	Plants	201	False
B7Z0X7	Drosophila melanogaster	Metazoa	61	True
Q9NZB2	Homo sapiens	Metazoa	1118	False
Q9HGM8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	695	False
Q9NWU2	Homo sapiens	Metazoa	228	False
G5EEG1	Caenorhabditis elegans	Metazoa	482	False
Q9NZZ3	Homo sapiens	Metazoa	219	False
Q8BWY7	Mus musculus	Metazoa	342	True
Q03973	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	246	False
Q6PDY0	Mus musculus	Metazoa	202	False
Q867Z4	Drosophila melanogaster	Metazoa	970	False
Q96NW4	Homo sapiens	Metazoa	1050	False
F4J117	Arabidopsis thaliana	Plants	591	False
Q00873	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	224	False
A0A0D1E3S6	Mycosarcoma maydis	Fungi	591	False
P34706	Caenorhabditis elegans	Metazoa	2150	False
O54982	Mus musculus	Metazoa	1121	False
P29965	Homo sapiens	Metazoa	261	False
Q9UJW9	Homo sapiens	Metazoa	196	False
Q6NTE8	Homo sapiens	Metazoa	343	False
Q8NAV1	Homo sapiens	Metazoa	312	False
Q9SW33	Arabidopsis thaliana	Plants	225	False
Q9UP83	Homo sapiens	Metazoa	860	False
Q9UK41	Homo sapiens	Metazoa	221	False
Q01501	Dictyostelium discoideum	Other	275	False
Q9M7I7	Arabidopsis thaliana	Plants	318	False
Q3T040	Bos taurus	Metazoa	242	False
Q6IQ49	Homo sapiens	Metazoa	451	False
Q584D1	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	639	False
Q11107	Caenorhabditis elegans	Metazoa	2248	False
Q96FF9	Homo sapiens	Metazoa	252	False
P41812	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	875	False
Q944A6	Arabidopsis thaliana	Plants	487	False
Q8K136	Mus musculus	Metazoa	229	False
Q86Y01	Homo sapiens	Metazoa	620	False
Q14019	Homo sapiens	Metazoa	142	False
Q9Z0S4	Mus musculus	Metazoa	211	True
O88892	Mus musculus	Metazoa	62	False
Q8TEQ6	Homo sapiens	Metazoa	1508	False
P25028	Drosophila melanogaster	Metazoa	696	False
Q92759	Homo sapiens	Metazoa	462	False
P50749	Homo sapiens	Metazoa	326	False
P48732	Arabidopsis thaliana	Plants	543	False
Q12315	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	538	False
Q9JMB1	Mus musculus	Metazoa	375	False
Q8VYR5	Arabidopsis thaliana	Plants	444	False
O82392	Arabidopsis thaliana	Plants	644	False
Q9FFF5	Arabidopsis thaliana	Plants	241	False
P32500	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	655	False
P70120	Mus musculus	Metazoa	167	False
Q02447	Homo sapiens	Metazoa	781	False
Q64267	Mus musculus	Metazoa	272	False
Q9P7K5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1098	False
O74113	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	638	False
O94643	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	441	False
P48015	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	400	False
Q8K440	Mus musculus	Metazoa	1620	True
Q9H3S7	Homo sapiens	Metazoa	1636	False
Q9H7Z3	Homo sapiens	Metazoa	1164	False
Q12179	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	454	False
Q05515	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	481	False
Q7Z2D5	Homo sapiens	Metazoa	763	True
O74783	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	463	False
O89050	Mus musculus	Metazoa	735	False
Q96ST2	Homo sapiens	Metazoa	819	False
Q27403	Drosophila melanogaster	Metazoa	504	False
B9DFX7	Arabidopsis thaliana	Plants	883	False
Q96DG6	Homo sapiens	Metazoa	245	False
O15164	Homo sapiens	Metazoa	1050	False
P00560	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	416	False
Q99MQ3	Mus musculus	Metazoa	580	False
Q86B87	Drosophila melanogaster	Metazoa	610	False
Q9H1E3	Homo sapiens	Metazoa	243	False
P30943	Rhodomonas sp. (strain CS 24)	Other	104	False
Q07824	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	586	False
P27889	Mus musculus	Metazoa	558	False
A8MPH9	Drosophila melanogaster	Metazoa	722	False
D3Z6Q9	Mus musculus	Metazoa	489	False
Q9LRZ3	Arabidopsis thaliana	Plants	641	False
O59669	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	139	False
Q04675	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	128	False
Q15543	Homo sapiens	Metazoa	124	False
A0A7J6KC99	Toxoplasma gondii	Other	7603	False
Q7Z2E3	Homo sapiens	Metazoa	356	False
P82248	Spinacia oleracea	Plants	168	False
Q9VMD0	Drosophila melanogaster	Metazoa	1659	False
P38637	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	319	False
Q3ZC04	Bos taurus	Metazoa	102	False
A2A884	Mus musculus	Metazoa	2348	False
P43569	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	289	False
P41933	Caenorhabditis elegans	Metazoa	457	False
Q8BUE4	Mus musculus	Metazoa	373	True
P14291	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	827	False
Q9XZ34	Drosophila melanogaster	Metazoa	1416	False
Q15751	Homo sapiens	Metazoa	4861	False
P87017	Aspergillus parasiticus (strain ATCC 56775 / NRRL 5862 / SRRC 143 / SU-1)	Fungi	278	False
P25451	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	205	False
P53885	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	366	False
Q8WQX5	Trypanosoma brucei brucei	Other	976	False
Q42529	Arabidopsis thaliana	Plants	312	False
Q96N11	Homo sapiens	Metazoa	449	False
Q02100	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	647	False
Q9UTQ7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	523	False
Q6PIV2	Homo sapiens	Metazoa	292	False
P55199	Homo sapiens	Metazoa	621	False
Q03254	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	732	False
Q8L7C9	Arabidopsis thaliana	Plants	217	False
O82743	Arabidopsis thaliana	Plants	219	False
P82094	Homo sapiens	Metazoa	1093	False
O22806	Arabidopsis thaliana	Plants	395	False
Q20977	Caenorhabditis elegans	Metazoa	567	False
Q9UU79	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	260	False
O60239	Homo sapiens	Metazoa	455	False
P59648	Mus musculus	Metazoa	80	True
Q9SX65	Arabidopsis thaliana	Plants	156	False
P40630	Mus musculus	Metazoa	243	False
P21691	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	654	False
F4KAV2	Arabidopsis thaliana	Plants	442	False
Q9ZNT7	Arabidopsis thaliana	Plants	286	False
Q9FJK3	Arabidopsis thaliana	Plants	321	False
P85845	Rattus norvegicus	Metazoa	493	False
P37263	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	153	False
Q058N4	Arabidopsis thaliana	Plants	459	False
Q09761	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	699	False
Q94F00	Arabidopsis thaliana	Plants	371	False
Q8C9E8	Mus musculus	Metazoa	313	False
P92949	Arabidopsis thaliana	Plants	725	True
Q9VNS0	Drosophila melanogaster	Metazoa	459	False
O35094	Rattus norvegicus	Metazoa	453	False
P39988	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	312	False
P43616	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	481	False
P80299	Rattus norvegicus	Metazoa	554	False
Q03188	Homo sapiens	Metazoa	943	False
Q8VDW4	Mus musculus	Metazoa	151	False
Q5AMH6	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	821	False
Q9VIF5	Drosophila melanogaster	Metazoa	981	False
Q08457	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	257	False
Q03071	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	99	False
P40061	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1430	False
P53721	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	224	False
Q9C9B9	Arabidopsis thaliana	Plants	643	False
Q8VYL1	Arabidopsis thaliana	Plants	588	False
P90551	Leishmania mexicana	Other	366	False
Q69Z66	Mus musculus	Metazoa	819	False
Q9DCX2	Mus musculus	Metazoa	161	False
Q03388	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	795	False
Q9FG13	Arabidopsis thaliana	Plants	329	False
Q967U1	Dictyostelium discoideum	Other	225	False
F4JS25	Arabidopsis thaliana	Plants	1052	False
P25039	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	761	False
Q7SGU0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	376	False
Q9VDE8	Drosophila melanogaster	Metazoa	974	False
Q9DC04	Mus musculus	Metazoa	966	False
A1L167	Homo sapiens	Metazoa	161	False
O04492	Arabidopsis thaliana	Plants	419	False
X5HYT8	Oryza sativa subsp. japonica	Plants	425	False
Q8L7N4	Arabidopsis thaliana	Plants	343	True
Q9P258	Homo sapiens	Metazoa	522	False
Q9P6N2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	229	False
O88466	Mus musculus	Metazoa	1888	False
Q8BN78	Mus musculus	Metazoa	671	False
P53969	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	484	False
Q06449	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	215	False
Q9USU3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	878	False
Q5VYK3	Homo sapiens	Metazoa	1845	False
Q00453	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	211	False
F4IXE7	Arabidopsis thaliana	Plants	1189	False
P22907	Mus musculus	Metazoa	361	False
Q99929	Homo sapiens	Metazoa	193	False
Q9H9D4	Homo sapiens	Metazoa	720	False
Q99288	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	334	False
P11860	Mytilus californianus	Metazoa	45	False
A0A1D9BZF0	Mus musculus	Metazoa	507	False
P38439	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	464	False
P38838	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	269	False
P38830	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	627	False
Q0GGX2	Mus musculus	Metazoa	1363	False
O44498	Caenorhabditis elegans	Metazoa	1623	False
Q70Z53	Homo sapiens	Metazoa	315	False
Q9ZST9	Pisum sativum	Plants	252	False
P50542	Homo sapiens	Metazoa	639	False
Q8N1N2	Homo sapiens	Metazoa	210	False
Q9FZ96	Arabidopsis thaliana	Plants	356	True
Q9Y5Z4	Homo sapiens	Metazoa	205	False
O80669	Arabidopsis thaliana	Plants	141	False
O95630	Homo sapiens	Metazoa	424	False
A8XJ98	Caenorhabditis briggsae	Metazoa	432	False
P34219	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	525	False
Q9FXH5	Arabidopsis thaliana	Plants	393	True
Q9BQG0	Homo sapiens	Metazoa	1328	False
P53927	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	220	False
Q03201	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	203	False
Q9NEZ5	Caenorhabditis elegans	Metazoa	350	False
Q9Y6X9	Homo sapiens	Metazoa	1032	False
Q8TC90	Homo sapiens	Metazoa	406	False
P40465	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	213	False
Q8NCG7	Homo sapiens	Metazoa	672	True
Q96RL1	Homo sapiens	Metazoa	719	False
O74946	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	574	False
O47027	Chlamydomonas reinhardtii	Plants	570	False
Q22197	Caenorhabditis elegans	Metazoa	184	False
Q9FNE9	Arabidopsis thaliana	Plants	349	False
G5ECD9	Caenorhabditis elegans	Metazoa	321	False
Q96SY0	Homo sapiens	Metazoa	518	False
P11978	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1358	False
Q9XGM3	Arabidopsis thaliana	Plants	1217	False
Q1W6H9	Homo sapiens	Metazoa	321	False
Q13888	Homo sapiens	Metazoa	395	False
Q8WYA6	Homo sapiens	Metazoa	563	False
P34225	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	687	False
Q9UT48	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	357	False
P08011	Rattus norvegicus	Metazoa	155	True
P38242	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	237	True
P51530	Homo sapiens	Metazoa	1060	False
Q9D4J1	Mus musculus	Metazoa	240	False
Q9Y4W2	Homo sapiens	Metazoa	734	False
O77932	Homo sapiens	Metazoa	396	False
Q9LTB0	Arabidopsis thaliana	Plants	752	False
V5IM94	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	141	False
P47019	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	175	False
Q9P2D0	Homo sapiens	Metazoa	1353	False
Q96JN0	Homo sapiens	Metazoa	433	False
Q96KR7	Homo sapiens	Metazoa	559	False
Q5XIE6	Rattus norvegicus	Metazoa	385	False
P34260	Caenorhabditis elegans	Metazoa	603	False
Q99615	Homo sapiens	Metazoa	494	False
P48164	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	190	False
Q12117	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	320	True
Q6P926	Mus musculus	Metazoa	205	False
Q960V3	Drosophila melanogaster	Metazoa	1122	False
Q9UN81	Homo sapiens	Metazoa	338	False
Q6AVI1	Oryza sativa subsp. japonica	Plants	227	False
O97101	Dictyostelium discoideum	Other	1000	False
Q9Y3A0	Homo sapiens	Metazoa	265	False
Q10740	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	671	False
Q9SD80	Arabidopsis thaliana	Plants	54	False
Q9UNQ2	Homo sapiens	Metazoa	313	False
P69851	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	72	False
Q9Y6D9	Homo sapiens	Metazoa	718	False
Q810F1	Cavia porcellus	Metazoa	705	True
Q68FY1	Rattus norvegicus	Metazoa	325	False
Q9D915	Mus musculus	Metazoa	106	False
Q9UBF8	Homo sapiens	Metazoa	816	False
Q9H5F2	Homo sapiens	Metazoa	150	False
Q8BM75	Mus musculus	Metazoa	1188	False
Q8TD31	Homo sapiens	Metazoa	782	False
Q9H1U9	Homo sapiens	Metazoa	297	False
A0A2P1GIW3	Catharanthus roseus	Plants	320	False
Q8BHK1	Mus musculus	Metazoa	323	True
P46655	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	708	False
B9DHG0	Arabidopsis thaliana	Plants	301	True
P52553	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	114	False
Q9BSF4	Homo sapiens	Metazoa	260	True
Q91ZX6	Mus musculus	Metazoa	588	False
Q9VZL5	Drosophila melanogaster	Metazoa	485	False
Q9SGH4	Arabidopsis thaliana	Plants	220	False
P62857	Homo sapiens	Metazoa	69	False
Q96BP2	Homo sapiens	Metazoa	118	False
P09364	Sinapis alba	Plants	502	False
Q04781	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1562	False
Q9QXX8	Mus musculus	Metazoa	484	False
Q91Z67	Mus musculus	Metazoa	1071	False
P34707	Caenorhabditis elegans	Metazoa	623	False
Q9LTY1	Arabidopsis thaliana	Plants	726	False
Q9Y4E5	Homo sapiens	Metazoa	1061	False
O17679	Caenorhabditis elegans	Metazoa	708	False
Q8NE79	Homo sapiens	Metazoa	360	True
O74968	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	249	False
P30706	Pisum sativum	Plants	457	False
Q90257	Danio rerio	Metazoa	270	False
Q61884	Mus musculus	Metazoa	491	False
Q7XHR2	Oryza sativa subsp. japonica	Plants	927	False
P10964	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1664	False
Q8IU60	Homo sapiens	Metazoa	420	False
P30776	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	628	False
Q6RFZ7	Rattus norvegicus	Metazoa	1039	False
O60216	Homo sapiens	Metazoa	631	False
P03871	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	373	False
Q06629	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	674	False
P36626	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	561	False
Q9VHB0	Drosophila melanogaster	Metazoa	874	False
Q9BXS1	Homo sapiens	Metazoa	227	False
Q7XBS0	Oryza sativa subsp. japonica	Plants	721	True
Q9P1Z0	Homo sapiens	Metazoa	1013	False
Q06214	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	492	False
Q9UTG8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	94	False
Q8NAG6	Homo sapiens	Metazoa	615	False
Q9VCX1	Drosophila melanogaster	Metazoa	1541	False
